planning_area,subzone,poi_dimension,place_query_type,search_query,place_id,place_name,formatted_address,rating,user_ratings_total,types,lat,lng,need_reviews
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJ4-6WeF4X2jERFdcJ-lznQMg,"Little Farms Market, Serangoon Garden (Grocery store)","1 Maju Ave, #01-12 to 19 myVillage, Singapore 556679",4.7,437,"[""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store""]",1.3651312,103.864971,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJ42Jx4hkX2jERQXt2K0e9rC8,ACE Signature @NTP+,"151 Lorong Chuan, #01-22, Singapore 556741",2.5,44,"[""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store"", ""supermarket""]",1.3513168,103.8617111,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJAx67tf8W2jERVZhYvBM-TAI,FairPrice Finest Serangoon Garden Village,"1 Maju Avenue, #B1-11/12/13/14/19/K8/K9, myVillage, Singapore 556679",4.1,563,"[""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store"", ""supermarket""]",1.3650428,103.8651508,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJs5FVJhIX2jER7efvOK7ObVM,The Woodleigh Mall,"11 Bidadari Park Dr, Singapore 367803",4.0,1386,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",1.3386593,103.8717689,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJZdlKPGAX2jERZlOP1cN5tpE,Zhongshan Mall,"20 Ah Hood Rd, Singapore 329984",4.1,3405,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",1.3270618,103.8464431,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJo7SpNMYZ2jER15JNmTE6Ne0,Mustafa Centre,"145 Syed Alwi Rd, Singapore 207704",4.4,13512,"[""department_store"", ""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store""]",1.3099676,103.8554251,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJb-ErmBYX2jERBl1gF7cPIj4,Junction 8,"9 Bishan Pl, Singapore 579837",4.2,13453,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",1.3506808,103.8487631,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJjQcl90sY2jER0d9ui1pFp9s,Kallang Wave Mall,"1 Stadium Pl, Singapore 397628",4.3,9265,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",1.3026669,103.8737641,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJMwmYtqcX2jERJufhfYvhhsM,Serangoon Central Village,"267 Serangoon Ave 3, Singapore 550267",4.0,432,"[""cafe"", ""establishment"", ""food"", ""point_of_interest"", ""store""]",1.3532029,103.870782,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJT80kwuYW2jERhogn4ZW0fG4,AMK Hub,"53 Ang Mo Kio Ave 3, Singapore 569933",4.2,15163,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",1.3690023,103.8481594,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJP5eoI2AX2jERvlTa2GR_bOY,FairPrice Finest Zhong Shan Park,"20 Ah Hood Rd, #02-01 Zhongshan Mall, Singapore 329984",4.3,886,"[""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store"", ""supermarket""]",1.3270623,103.8464807,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJI7lMoVkW2jERW5QHvDCXZQw,Sheng Siong Supermarket,"19 Serangoon North Ave 5, Singapore 554913",4.2,2139,"[""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store"", ""supermarket""]",1.375548,103.871883,True
Serangoon,Lorong Chuan,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Lorong Chuan, Serangoon, Singapore",ChIJr--Bj0YX2jERVJMI72jCU0g,FairPrice Serangoon Central Drive,"253 Serangoon Central Dr, #01-241, Singapore 550253",4.1,300,"[""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store"", ""supermarket""]",1.3541263,103.8707093,True
